Simulation Iteration Time Var1 Var2 Var3 Var4
1.00000 6891.00 8.73906 6515.00 39.0000 -11.0000 83.0000
2.00000 6891.00 8.64067 6484.00 82.0000 -12.0000 108.000
1.00000 6901.00 8.74864 6525.00 39.0000 -11.0000 83.0000
2.00000 6901.00 8.65492 6493.00 82.0000 -13.0000 108.000
1.00000 6911.00 8.75724 6535.00 39.0000 -11.0000 83.0000
2.00000 6911.00 8.66273 6503.00 82.0000 -13.0000 108.000
1.00000 6921.00 8.77045 6545.00 39.0000 -11.0000 83.0000
2.00000 6921.00 8.67771 6513.00 82.0000 -13.0000 108.000
1.00000 6931.00 8.78923 6554.00 39.0000 -11.0000 82.0000
2.00000 6931.00 8.69044 6522.00 82.0000 -14.0000 108.000
1.00000 6941.00 8.80359 6563.00 38.0000 -11.0000 82.0000
2.00000 6941.00 8.70476 6530.00 82.0000 -14.0000 108.000
1.00000 6951.00 8.81507 6571.00 38.0000 -11.0000 82.0000
2.00000 6951.00 8.70987 6536.00 82.0000 -14.0000 108.000
1.00000 6961.00 8.82553 6581.00 38.0000 -11.0000 82.0000
2.00000 6961.00 8.72454 6544.00 82.0000 -14.0000 108.000
1.00000 6971.00 8.83564 6591.00 38.0000 -11.0000 82.0000
2.00000 6971.00 8.74242 6552.00 82.0000 -14.0000 108.000
1.00000 6981.00 8.85064 6601.00 38.0000 -11.0000 82.0000
2.00000 6981.00 8.75813 6562.00 82.0000 -14.0000 108.000
1.00000 6991.00 8.86174 6609.00 38.0000 -11.0000 82.0000
2.00000 6991.00 8.77180 6569.00 83.0000 -14.0000 107.000
1.00000 7001.00 8.87456 6619.00 38.0000 -11.0000 82.0000
2.00000 7001.00 8.79159 6576.00 83.0000 -15.0000 107.000
1.00000 7011.00 8.88290 6626.00 38.0000 -11.0000 82.0000
2.00000 7011.00 8.80557 6586.00 83.0000 -15.0000 107.000
1.00000 7021.00 8.89429 6631.00 38.0000 -12.0000 82.0000
2.00000 7021.00 8.81681 6595.00 83.0000 -15.0000 106.000
1.00000 7031.00 8.90806 6641.00 38.0000 -12.0000 82.0000
2.00000 7031.00 8.82746 6604.00 82.0000 -15.0000 106.000
1.00000 7041.00 8.92914 6651.00 38.0000 -12.0000 82.0000
2.00000 7041.00 8.83634 6612.00 82.0000 -15.0000 106.000
1.00000 7051.00 8.94066 6661.00 38.0000 -12.0000 82.0000
2.00000 7051.00 8.85127 6622.00 82.0000 -15.0000 106.000
1.00000 7061.00 8.96236 6670.00 38.0000 -13.0000 82.0000
2.00000 7061.00 8.86945 6629.00 82.0000 -16.0000 106.000
1.00000 7071.00 8.97386 6680.00 38.0000 -13.0000 82.0000
2.00000 7071.00 8.88448 6639.00 82.0000 -16.0000 106.000
1.00000 7081.00 8.98769 6686.00 39.0000 -13.0000 82.0000
2.00000 7081.00 8.89359 6647.00 83.0000 -16.0000 106.000
1.00000 7091.00 8.99242 6696.00 39.0000 -13.0000 82.0000
2.00000 7091.00 8.90166 6657.00 83.0000 -16.0000 106.000
1.00000 7101.00 9.01389 6705.00 39.0000 -14.0000 82.0000
2.00000 7101.00 8.91322 6664.00 83.0000 -15.0000 106.000
1.00000 7111.00 9.02882 6714.00 39.0000 -15.0000 82.0000
2.00000 7111.00 8.92523 6674.00 83.0000 -15.0000 106.000
1.00000 7121.00 9.04180 6723.00 39.0000 -16.0000 82.0000
2.00000 7121.00 8.94019 6684.00 83.0000 -15.0000 106.000
1.00000 7131.00 9.06106 6733.00 39.0000 -16.0000 82.0000
2.00000 7131.00 8.95031 6694.00 83.0000 -15.0000 106.000
1.00000 7141.00 9.07902 6743.00 39.0000 -16.0000 82.0000
2.00000 7141.00 8.96678 6704.00 83.0000 -15.0000 106.000
1.00000 7151.00 9.08670 6753.00 39.0000 -16.0000 82.0000
2.00000 7151.00 8.98052 6714.00 83.0000 -15.0000 106.000
1.00000 7161.00 9.10916 6763.00 39.0000 -16.0000 82.0000
2.00000 7161.00 8.98909 6720.00 85.0000 -15.0000 106.000
1.00000 7171.00 9.12573 6771.00 39.0000 -16.0000 82.0000
2.00000 7171.00 9.00463 6727.00 84.0000 -15.0000 106.000
1.00000 7181.00 9.13572 6781.00 39.0000 -16.0000 82.0000
2.00000 7181.00 9.02313 6737.00 84.0000 -15.0000 106.000
1.00000 7191.00 9.14675 6788.00 39.0000 -17.0000 82.0000
2.00000 7191.00 9.03612 6746.00 84.0000 -15.0000 105.000
1.00000 7201.00 9.15429 6798.00 39.0000 -17.0000 82.0000
2.00000 7201.00 9.04477 6753.00 83.0000 -14.0000 105.000
1.00000 7211.00 9.17053 6808.00 39.0000 -17.0000 82.0000
2.00000 7211.00 9.05835 6761.00 83.0000 -14.0000 105.000
1.00000 7221.00 9.19572 6818.00 39.0000 -17.0000 82.0000
2.00000 7221.00 9.07605 6769.00 82.0000 -15.0000 105.000
1.00000 7231.00 9.20864 6828.00 39.0000 -17.0000 82.0000
2.00000 7231.00 9.09458 6779.00 82.0000 -15.0000 105.000
1.00000 7241.00 9.22269 6838.00 39.0000 -17.0000 82.0000
2.00000 7241.00 9.10529 6786.00 81.0000 -15.0000 105.000
1.00000 7251.00 9.23396 6848.00 39.0000 -17.0000 82.0000
2.00000 7251.00 9.11439 6796.00 81.0000 -15.0000 105.000
1.00000 7261.00 9.24444 6855.00 40.0000 -18.0000 82.0000
2.00000 7261.00 9.12867 6806.00 81.0000 -15.0000 105.000
1.00000 7271.00 9.25940 6865.00 40.0000 -18.0000 82.0000
2.00000 7271.00 9.14328 6816.00 81.0000 -15.0000 105.000
1.00000 7281.00 9.27760 6874.00 39.0000 -18.0000 82.0000
2.00000 7281.00 9.14751 6825.00 80.0000 -15.0000 105.000
1.00000 7291.00 9.29779 6884.00 39.0000 -18.0000 82.0000
2.00000 7291.00 9.15910 6835.00 80.0000 -15.0000 105.000
1.00000 7301.00 9.31008 6894.00 39.0000 -18.0000 82.0000
2.00000 7301.00 9.17089 6844.00 80.0000 -16.0000 105.000
1.00000 7311.00 9.32313 6904.00 39.0000 -18.0000 82.0000
2.00000 7311.00 9.18216 6854.00 80.0000 -16.0000 105.000
1.00000 7321.00 9.33639 6914.00 39.0000 -18.0000 82.0000
2.00000 7321.00 9.19349 6864.00 80.0000 -16.0000 105.000
1.00000 7331.00 9.34678 6924.00 39.0000 -18.0000 82.0000
2.00000 7331.00 9.20291 6873.00 79.0000 -15.0000 105.000
1.00000 7341.00 9.35994 6933.00 39.0000 -19.0000 82.0000
2.00000 7341.00 9.21919 6882.00 78.0000 -15.0000 105.000
1.00000 7351.00 9.36974 6943.00 39.0000 -19.0000 82.0000
2.00000 7351.00 9.23262 6889.00 78.0000 -16.0000 105.000
1.00000 7361.00 9.39034 6953.00 39.0000 -19.0000 82.0000
2.00000 7361.00 9.25358 6899.00 78.0000 -16.0000 105.000
1.00000 7371.00 9.40386 6961.00 40.0000 -19.0000 82.0000
2.00000 7371.00 9.26440 6909.00 78.0000 -16.0000 105.000
1.00000 7381.00 9.42246 6971.00 40.0000 -19.0000 82.0000
2.00000 7381.00 9.27160 6917.00 78.0000 -16.0000 105.000
1.00000 7391.00 9.43093 6979.00 41.0000 -19.0000 82.0000
2.00000 7391.00 9.28169 6927.00 78.0000 -16.0000 105.000
1.00000 7401.00 9.44364 6989.00 41.0000 -19.0000 82.0000
2.00000 7401.00 9.29185 6937.00 78.0000 -16.0000 105.000
1.00000 7411.00 9.45239 6999.00 41.0000 -19.0000 82.0000
2.00000 7411.00 9.30090 6945.00 78.0000 -16.0000 105.000
1.00000 7421.00 9.46537 7007.00 41.0000 -19.0000 82.0000
2.00000 7421.00 9.31643 6955.00 78.0000 -16.0000 105.000
1.00000 7431.00 9.47771 7017.00 41.0000 -19.0000 82.0000
2.00000 7431.00 9.32791 6963.00 79.0000 -16.0000 105.000
1.00000 7441.00 9.49505 7026.00 40.0000 -19.0000 82.0000
2.00000 7441.00 9.34703 6973.00 79.0000 -16.0000 105.000
1.00000 7451.00 9.51150 7035.00 40.0000 -20.0000 82.0000
2.00000 7451.00 9.36011 6983.00 79.0000 -16.0000 105.000
1.00000 7461.00 9.52177 7045.00 40.0000 -20.0000 82.0000
2.00000 7461.00 9.37485 6993.00 79.0000 -16.0000 105.000
1.00000 7471.00 9.53244 7054.00 40.0000 -21.0000 82.0000
2.00000 7471.00 9.38873 7003.00 79.0000 -16.0000 105.000
1.00000 7481.00 9.54415 7060.00 40.0000 -21.0000 82.0000
2.00000 7481.00 9.40675 7012.00 78.0000 -16.0000 105.000
1.00000 7491.00 9.55384 7070.00 40.0000 -21.0000 82.0000
2.00000 7491.00 9.41778 7022.00 78.0000 -16.0000 105.000
1.00000 7501.00 9.56611 7078.00 41.0000 -21.0000 82.0000
2.00000 7501.00 9.42336 7031.00 77.0000 -16.0000 105.000
1.00000 7511.00 9.57547 7088.00 41.0000 -21.0000 82.0000
2.00000 7511.00 9.43139 7041.00 77.0000 -16.0000 105.000
1.00000 7521.00 9.59252 7097.00 41.0000 -21.0000 81.0000
2.00000 7521.00 9.44669 7051.00 77.0000 -16.0000 105.000
1.00000 7531.00 9.60732 7107.00 41.0000 -21.0000 81.0000
2.00000 7531.00 9.45842 7061.00 77.0000 -16.0000 105.000
1.00000 7541.00 9.62789 7117.00 41.0000 -21.0000 81.0000
2.00000 7541.00 9.46882 7071.00 77.0000 -16.0000 105.000
1.00000 7551.00 9.63971 7126.00 41.0000 -22.0000 81.0000
2.00000 7551.00 9.48201 7081.00 77.0000 -16.0000 105.000
1.00000 7561.00 9.65390 7135.00 41.0000 -23.0000 81.0000
2.00000 7561.00 9.49521 7091.00 77.0000 -16.0000 105.000
1.00000 7571.00 9.66449 7145.00 41.0000 -23.0000 81.0000
2.00000 7571.00 9.50841 7101.00 77.0000 -16.0000 105.000
1.00000 7581.00 9.68197 7155.00 41.0000 -23.0000 81.0000
2.00000 7581.00 9.52715 7111.00 77.0000 -16.0000 105.000
1.00000 7591.00 9.69555 7165.00 41.0000 -23.0000 81.0000
2.00000 7591.00 9.54214 7121.00 77.0000 -16.0000 105.000
1.00000 7601.00 9.70534 7174.00 40.0000 -23.0000 81.0000
2.00000 7601.00 9.55303 7129.00 77.0000 -16.0000 105.000
1.00000 7611.00 9.71724 7183.00 40.0000 -24.0000 81.0000
2.00000 7611.00 9.56164 7138.00 77.0000 -16.0000 104.000
1.00000 7621.00 9.73112 7192.00 40.0000 -25.0000 81.0000
2.00000 7621.00 9.57180 7147.00 77.0000 -17.0000 104.000
1.00000 7631.00 9.74480 7202.00 40.0000 -25.0000 81.0000
2.00000 7631.00 9.58241 7155.00 78.0000 -17.0000 104.000
1.00000 7641.00 9.75664 7210.00 41.0000 -25.0000 81.0000
2.00000 7641.00 9.58668 7165.00 78.0000 -17.0000 104.000
1.00000 7651.00 9.76925 7220.00 41.0000 -25.0000 81.0000
2.00000 7651.00 9.59876 7175.00 78.0000 -17.0000 104.000
1.00000 7661.00 9.78565 7228.00 41.0000 -25.0000 81.0000
2.00000 7661.00 9.60581 7183.00 78.0000 -17.0000 104.000
1.00000 7671.00 9.79258 7238.00 41.0000 -25.0000 81.0000
2.00000 7671.00 9.61971 7193.00 78.0000 -17.0000 104.000
1.00000 7681.00 9.80450 7246.00 41.0000 -25.0000 81.0000
2.00000 7681.00 9.63150 7203.00 78.0000 -17.0000 104.000
1.00000 7691.00 9.81496 7255.00 41.0000 -26.0000 81.0000
2.00000 7691.00 9.64439 7213.00 78.0000 -17.0000 104.000
1.00000 7701.00 9.82527 7265.00 41.0000 -26.0000 81.0000
2.00000 7701.00 9.65330 7221.00 79.0000 -17.0000 104.000
1.00000 7711.00 9.83875 7275.00 41.0000 -26.0000 81.0000
2.00000 7711.00 9.66349 7231.00 79.0000 -17.0000 104.000
1.00000 7721.00 9.84789 7285.00 41.0000 -26.0000 81.0000
2.00000 7721.00 9.67011 7239.00 79.0000 -17.0000 104.000
1.00000 7731.00 9.85613 7292.00 40.0000 -26.0000 81.0000
2.00000 7731.00 9.68228 7248.00 78.0000 -17.0000 104.000
1.00000 7741.00 9.86772 7302.00 40.0000 -26.0000 81.0000
2.00000 7741.00 9.69694 7256.00 77.0000 -18.0000 105.000
1.00000 7751.00 9.88283 7311.00 39.0000 -26.0000 81.0000
2.00000 7751.00 9.71107 7266.00 77.0000 -18.0000 105.000
1.00000 7761.00 9.89556 7321.00 39.0000 -26.0000 81.0000
2.00000 7761.00 9.72410 7275.00 77.0000 -19.0000 105.000
1.00000 7771.00 9.90656 7328.00 39.0000 -27.0000 81.0000
2.00000 7771.00 9.73430 7285.00 77.0000 -19.0000 105.000
1.00000 7781.00 9.92217 7338.00 39.0000 -27.0000 81.0000
2.00000 7781.00 9.74965 7295.00 77.0000 -19.0000 105.000
1.00000 7791.00 9.93782 7348.00 39.0000 -27.0000 81.0000
2.00000 7791.00 9.76382 7305.00 77.0000 -19.0000 105.000
1.00000 7801.00 9.94340 7358.00 39.0000 -27.0000 81.0000
2.00000 7801.00 9.78563 7315.00 77.0000 -19.0000 105.000
1.00000 7811.00 9.96818 7367.00 39.0000 -28.0000 81.0000
2.00000 7811.00 9.80171 7323.00 77.0000 -19.0000 105.000
1.00000 7821.00 9.98087 7377.00 39.0000 -28.0000 81.0000
2.00000 7821.00 9.81496 7331.00 78.0000 -19.0000 105.000
1.00000 7831.00 9.99430 7387.00 39.0000 -28.0000 81.0000
2.00000 7831.00 9.82818 7339.00 78.0000 -19.0000 105.000
1.00000 7841.00 10.0036 7396.00 38.0000 -27.0000 81.0000
2.00000 7841.00 9.84067 7349.00 78.0000 -19.0000 105.000
1.00000 7851.00 10.0150 7406.00 38.0000 -27.0000 81.0000
2.00000 7851.00 9.85117 7359.00 78.0000 -19.0000 105.000
1.00000 7861.00 10.0343 7416.00 38.0000 -27.0000 81.0000
2.00000 7861.00 9.86703 7367.00 78.0000 -19.0000 105.000
1.00000 7871.00 10.0454 7425.00 38.0000 -28.0000 82.0000
2.00000 7871.00 9.88102 7377.00 78.0000 -19.0000 105.000
1.00000 7881.00 10.0573 7435.00 38.0000 -28.0000 82.0000
2.00000 7881.00 9.89489 7385.00 78.0000 -19.0000 105.000
1.00000 7891.00 10.0733 7445.00 38.0000 -28.0000 82.0000
2.00000 7891.00 9.90561 7395.00 78.0000 -19.0000 105.000
1.00000 7901.00 10.0840 7454.00 38.0000 -28.0000 81.0000
2.00000 7901.00 9.92468 7405.00 78.0000 -19.0000 105.000
1.00000 7911.00 10.0939 7463.00 38.0000 -28.0000 80.0000
2.00000 7911.00 9.93943 7415.00 78.0000 -19.0000 105.000
1.00000 7921.00 10.1016 7473.00 38.0000 -28.0000 80.0000
2.00000 7921.00 9.95611 7425.00 78.0000 -19.0000 105.000
1.00000 7931.00 10.1091 7482.00 37.0000 -28.0000 80.0000
2.00000 7931.00 9.97029 7435.00 78.0000 -19.0000 105.000
1.00000 7941.00 10.1205 7492.00 37.0000 -28.0000 80.0000
2.00000 7941.00 9.98019 7445.00 78.0000 -19.0000 105.000
1.00000 7951.00 10.1273 7502.00 37.0000 -28.0000 80.0000
2.00000 7951.00 9.99229 7455.00 78.0000 -19.0000 105.000
1.00000 7961.00 10.1346 7509.00 38.0000 -28.0000 79.0000
2.00000 7961.00 9.99936 7464.00 78.0000 -20.0000 106.000
1.00000 7971.00 10.1462 7518.00 38.0000 -29.0000 79.0000
2.00000 7971.00 10.0158 7473.00 78.0000 -21.0000 106.000
1.00000 7981.00 10.1667 7527.00 38.0000 -30.0000 80.0000
2.00000 7981.00 10.0233 7483.00 78.0000 -21.0000 106.000
1.00000 7991.00 10.1862 7535.00 39.0000 -30.0000 80.0000
2.00000 7991.00 10.0329 7491.00 78.0000 -21.0000 106.000
1.00000 8001.00 10.1955 7545.00 39.0000 -30.0000 80.0000
2.00000 8001.00 10.0518 7501.00 78.0000 -21.0000 106.000
1.00000 8011.00 10.2073 7555.00 39.0000 -30.0000 80.0000
2.00000 8011.00 10.0674 7510.00 77.0000 -21.0000 106.000
1.00000 8021.00 10.2197 7563.00 39.0000 -32.0000 80.0000
2.00000 8021.00 10.0843 7519.00 76.0000 -21.0000 106.000
1.00000 8031.00 10.2382 7573.00 39.0000 -32.0000 80.0000
2.00000 8031.00 10.1028 7529.00 76.0000 -21.0000 106.000
1.00000 8041.00 10.2506 7583.00 39.0000 -32.0000 80.0000
2.00000 8041.00 10.1168 7539.00 76.0000 -21.0000 106.000
1.00000 8051.00 10.2590 7591.00 39.0000 -32.0000 80.0000
2.00000 8051.00 10.1375 7549.00 76.0000 -21.0000 106.000
1.00000 8061.00 10.2729 7601.00 39.0000 -32.0000 80.0000
2.00000 8061.00 10.1490 7557.00 76.0000 -21.0000 106.000
1.00000 8071.00 10.2836 7611.00 39.0000 -32.0000 80.0000
2.00000 8071.00 10.1595 7566.00 75.0000 -21.0000 106.000
1.00000 8081.00 10.2921 7621.00 39.0000 -32.0000 80.0000
2.00000 8081.00 10.1754 7576.00 75.0000 -21.0000 106.000
1.00000 8091.00 10.3099 7630.00 39.0000 -33.0000 80.0000
2.00000 8091.00 10.1888 7586.00 75.0000 -21.0000 106.000
1.00000 8101.00 10.3295 7640.00 39.0000 -33.0000 80.0000
2.00000 8101.00 10.1987 7596.00 75.0000 -21.0000 106.000
1.00000 8111.00 10.3372 7650.00 39.0000 -33.0000 80.0000
2.00000 8111.00 10.2108 7606.00 75.0000 -21.0000 106.000
1.00000 8121.00 10.3447 7660.00 39.0000 -33.0000 80.0000
2.00000 8121.00 10.2256 7615.00 74.0000 -21.0000 106.000
1.00000 8131.00 10.3596 7670.00 39.0000 -33.0000 80.0000
2.00000 8131.00 10.2369 7624.00 74.0000 -22.0000 106.000
1.00000 8141.00 10.3660 7678.00 39.0000 -33.0000 80.0000
2.00000 8141.00 10.2505 7633.00 73.0000 -22.0000 106.000
1.00000 8151.00 10.3840 7688.00 39.0000 -33.0000 80.0000
2.00000 8151.00 10.2687 7643.00 73.0000 -22.0000 106.000
1.00000 8161.00 10.3941 7696.00 39.0000 -33.0000 80.0000
2.00000 8161.00 10.2885 7652.00 73.0000 -23.0000 106.000
1.00000 8171.00 10.4052 7704.00 40.0000 -33.0000 80.0000
2.00000 8171.00 10.2961 7660.00 72.0000 -24.0000 106.000
1.00000 8181.00 10.4182 7712.00 40.0000 -33.0000 80.0000
2.00000 8181.00 10.3098 7668.00 73.0000 -24.0000 106.000
1.00000 8191.00 10.4289 7721.00 40.0000 -33.0000 79.0000
2.00000 8191.00 10.3304 7678.00 73.0000 -24.0000 106.000
1.00000 8201.00 10.4418 7730.00 40.0000 -34.0000 79.0000
2.00000 8201.00 10.3461 7687.00 73.0000 -25.0000 107.000
1.00000 8211.00 10.4488 7739.00 39.0000 -34.0000 79.0000
2.00000 8211.00 10.3570 7697.00 73.0000 -25.0000 107.000
1.00000 8221.00 10.4655 7749.00 39.0000 -34.0000 79.0000
2.00000 8221.00 10.3767 7707.00 73.0000 -25.0000 107.000
1.00000 8231.00 10.4749 7757.00 39.0000 -34.0000 79.0000
2.00000 8231.00 10.3873 7717.00 73.0000 -25.0000 107.000
1.00000 8241.00 10.4893 7767.00 39.0000 -34.0000 79.0000
2.00000 8241.00 10.3958 7725.00 73.0000 -25.0000 107.000
1.00000 8251.00 10.5003 7777.00 39.0000 -34.0000 79.0000
2.00000 8251.00 10.4055 7735.00 73.0000 -25.0000 107.000
1.00000 8261.00 10.5066 7784.00 39.0000 -35.0000 79.0000
2.00000 8261.00 10.4202 7744.00 72.0000 -25.0000 107.000
1.00000 8271.00 10.5193 7792.00 40.0000 -35.0000 79.0000
2.00000 8271.00 10.4336 7754.00 72.0000 -25.0000 107.000
1.00000 8281.00 10.5300 7802.00 40.0000 -35.0000 79.0000
2.00000 8281.00 10.4392 7764.00 72.0000 -25.0000 107.000
1.00000 8291.00 10.5460 7812.00 40.0000 -35.0000 79.0000
2.00000 8291.00 10.4495 7773.00 72.0000 -26.0000 107.000
1.00000 8301.00 10.5653 7822.00 40.0000 -35.0000 79.0000
2.00000 8301.00 10.4574 7783.00 72.0000 -26.0000 107.000
1.00000 8311.00 10.5739 7832.00 40.0000 -35.0000 79.0000
2.00000 8311.00 10.4741 7792.00 71.0000 -26.0000 107.000
1.00000 8321.00 10.5880 7842.00 40.0000 -35.0000 79.0000
2.00000 8321.00 10.4869 7801.00 71.0000 -27.0000 107.000
1.00000 8331.00 10.6001 7852.00 40.0000 -35.0000 79.0000
2.00000 8331.00 10.5039 7811.00 71.0000 -27.0000 107.000
1.00000 8341.00 10.6180 7862.00 40.0000 -35.0000 79.0000
2.00000 8341.00 10.5115 7819.00 71.0000 -27.0000 107.000
1.00000 8351.00 10.6285 7872.00 40.0000 -35.0000 79.0000
2.00000 8351.00 10.5269 7829.00 71.0000 -27.0000 107.000
1.00000 8361.00 10.6413 7882.00 40.0000 -35.0000 79.0000
2.00000 8361.00 10.5335 7839.00 71.0000 -27.0000 107.000
1.00000 8371.00 10.6532 7892.00 40.0000 -35.0000 79.0000
2.00000 8371.00 10.5436 7849.00 71.0000 -27.0000 107.000
1.00000 8381.00 10.6667 7902.00 40.0000 -35.0000 79.0000
2.00000 8381.00 10.5516 7859.00 71.0000 -27.0000 107.000
1.00000 8391.00 10.6759 7911.00 40.0000 -36.0000 79.0000
2.00000 8391.00 10.5733 7868.00 70.0000 -27.0000 107.000
1.00000 8401.00 10.6837 7920.00 40.0000 -37.0000 80.0000
2.00000 8401.00 10.5885 7878.00 70.0000 -27.0000 107.000
1.00000 8411.00 10.7039 7929.00 40.0000 -38.0000 80.0000
2.00000 8411.00 10.5975 7888.00 70.0000 -27.0000 107.000
1.00000 8421.00 10.7118 7937.00 40.0000 -38.0000 80.0000
2.00000 8421.00 10.6060 7898.00 70.0000 -27.0000 107.000
1.00000 8431.00 10.7204 7945.00 41.0000 -38.0000 80.0000
2.00000 8431.00 10.6120 7908.00 70.0000 -27.0000 107.000
1.00000 8441.00 10.7351 7954.00 41.0000 -39.0000 80.0000
2.00000 8441.00 10.6195 7916.00 70.0000 -27.0000 107.000
1.00000 8451.00 10.7426 7963.00 41.0000 -40.0000 81.0000
2.00000 8451.00 10.6277 7926.00 70.0000 -27.0000 107.000
1.00000 8461.00 10.7575 7971.00 40.0000 -41.0000 81.0000
2.00000 8461.00 10.6411 7935.00 70.0000 -28.0000 108.000
1.00000 8471.00 10.7786 7981.00 40.0000 -41.0000 81.0000
2.00000 8471.00 10.6489 7945.00 70.0000 -28.0000 108.000
1.00000 8481.00 10.7895 7991.00 40.0000 -41.0000 81.0000
2.00000 8481.00 10.6641 7955.00 70.0000 -28.0000 108.000
1.00000 8491.00 10.8106 8001.00 40.0000 -41.0000 81.0000
2.00000 8491.00 10.6714 7964.00 70.0000 -29.0000 109.000
1.00000 8501.00 10.8204 8011.00 40.0000 -41.0000 81.0000
2.00000 8501.00 10.6832 7972.00 70.0000 -31.0000 109.000
1.00000 8511.00 10.8380 8021.00 40.0000 -41.0000 81.0000
2.00000 8511.00 10.6985 7982.00 70.0000 -31.0000 109.000
1.00000 8521.00 10.8488 8031.00 40.0000 -41.0000 81.0000
2.00000 8521.00 10.7066 7992.00 70.0000 -31.0000 109.000
1.00000 8531.00 10.8613 8041.00 40.0000 -41.0000 81.0000
2.00000 8531.00 10.7145 8002.00 70.0000 -31.0000 109.000
1.00000 8541.00 10.8714 8051.00 40.0000 -41.0000 81.0000
2.00000 8541.00 10.7328 8010.00 70.0000 -31.0000 109.000
1.00000 8551.00 10.8800 8061.00 40.0000 -41.0000 81.0000
2.00000 8551.00 10.7403 8019.00 70.0000 -32.0000 110.000
1.00000 8561.00 10.8985 8071.00 40.0000 -41.0000 81.0000
2.00000 8561.00 10.7533 8028.00 70.0000 -32.0000 109.000
1.00000 8571.00 10.9157 8081.00 40.0000 -41.0000 81.0000
2.00000 8571.00 10.7599 8038.00 70.0000 -32.0000 109.000
1.00000 8581.00 10.9263 8091.00 40.0000 -41.0000 81.0000
2.00000 8581.00 10.7689 8048.00 70.0000 -32.0000 109.000
1.00000 8591.00 10.9417 8101.00 40.0000 -41.0000 81.0000
2.00000 8591.00 10.7787 8056.00 70.0000 -32.0000 109.000
1.00000 8601.00 10.9587 8109.00 39.0000 -41.0000 80.0000
2.00000 8601.00 10.7903 8064.00 70.0000 -32.0000 109.000
1.00000 8611.00 10.9690 8119.00 39.0000 -41.0000 80.0000
2.00000 8611.00 10.7960 8073.00 70.0000 -33.0000 109.000
1.00000 8621.00 10.9832 8129.00 39.0000 -41.0000 80.0000
2.00000 8621.00 10.8111 8083.00 70.0000 -33.0000 109.000
1.00000 8631.00 10.9936 8137.00 39.0000 -41.0000 80.0000
2.00000 8631.00 10.8280 8091.00 70.0000 -33.0000 109.000
1.00000 8641.00 11.0057 8147.00 39.0000 -41.0000 80.0000
2.00000 8641.00 10.8438 8100.00 70.0000 -34.0000 110.000
1.00000 8651.00 11.0151 8157.00 39.0000 -41.0000 80.0000
2.00000 8651.00 10.8560 8108.00 70.0000 -34.0000 110.000
1.00000 8661.00 11.0297 8165.00 39.0000 -41.0000 80.0000
2.00000 8661.00 10.8714 8117.00 70.0000 -34.0000 109.000
1.00000 8671.00 11.0429 8174.00 38.0000 -40.0000 80.0000
2.00000 8671.00 10.8807 8126.00 69.0000 -34.0000 109.000
1.00000 8681.00 11.0569 8184.00 38.0000 -40.0000 80.0000
2.00000 8681.00 10.8966 8134.00 70.0000 -34.0000 109.000
1.00000 8691.00 11.0691 8194.00 38.0000 -40.0000 80.0000
2.00000 8691.00 10.9165 8144.00 70.0000 -34.0000 109.000
1.00000 8701.00 11.0771 8201.00 37.0000 -40.0000 80.0000
2.00000 8701.00 10.9254 8153.00 70.0000 -35.0000 109.000
1.00000 8711.00 11.0922 8211.00 37.0000 -40.0000 80.0000
2.00000 8711.00 10.9344 8163.00 70.0000 -35.0000 109.000
1.00000 8721.00 11.1044 8221.00 37.0000 -40.0000 80.0000
2.00000 8721.00 10.9459 8173.00 70.0000 -35.0000 109.000
1.00000 8731.00 11.1268 8231.00 37.0000 -40.0000 80.0000
2.00000 8731.00 10.9576 8182.00 70.0000 -36.0000 110.000
1.00000 8741.00 11.1371 8239.00 37.0000 -40.0000 80.0000
2.00000 8741.00 10.9707 8192.00 70.0000 -36.0000 110.000
1.00000 8751.00 11.1472 8249.00 37.0000 -40.0000 80.0000
2.00000 8751.00 10.9763 8201.00 70.0000 -37.0000 111.000
1.00000 8761.00 11.1665 8259.00 37.0000 -40.0000 80.0000
2.00000 8761.00 10.9854 8211.00 70.0000 -37.0000 111.000
1.00000 8771.00 11.1733 8268.00 37.0000 -41.0000 81.0000
2.00000 8771.00 10.9997 8221.00 70.0000 -37.0000 111.000
1.00000 8781.00 11.1888 8278.00 37.0000 -41.0000 81.0000
2.00000 8781.00 11.0130 8231.00 70.0000 -37.0000 111.000
1.00000 8791.00 11.1943 8288.00 37.0000 -41.0000 81.0000
2.00000 8791.00 11.0266 8241.00 70.0000 -37.0000 111.000
1.00000 8801.00 11.2084 8298.00 37.0000 -41.0000 81.0000
2.00000 8801.00 11.0350 8250.00 70.0000 -37.0000 110.000
1.00000 8811.00 11.2184 8307.00 37.0000 -42.0000 81.0000
2.00000 8811.00 11.0497 8258.00 71.0000 -37.0000 110.000
1.00000 8821.00 11.2289 8317.00 37.0000 -42.0000 81.0000
2.00000 8821.00 11.0634 8268.00 71.0000 -37.0000 110.000
1.00000 8831.00 11.2466 8326.00 37.0000 -43.0000 81.0000
2.00000 8831.00 11.0801 8278.00 71.0000 -37.0000 110.000
1.00000 8841.00 11.2550 8336.00 37.0000 -43.0000 81.0000
2.00000 8841.00 11.1027 8287.00 71.0000 -38.0000 111.000
1.00000 8851.00 11.2679 8346.00 37.0000 -43.0000 81.0000
